date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,5276,"1,000-5,000",655,3.19,1263742
2025-12-19,5276,1-999,208,0.03,15013
2025-12-19,5276,"10,001-15,000",30,0.98,389000
2025-12-19,5276,"100,001-200,000",1,0.46,184000
2025-12-19,5276,"15,001-20,000",11,0.53,211000
2025-12-19,5276,"20,001-30,000",15,0.94,375000
2025-12-19,5276,"200,001-400,000",3,1.91,755000
2025-12-19,5276,"30,001-40,000",7,0.63,250344
2025-12-19,5276,"40,001-50,000",4,0.44,176000
2025-12-19,5276,"400,001-600,000",1,1.02,404000
2025-12-19,5276,"5,001-10,000",77,1.52,603901
2025-12-19,5276,"50,001-100,000",8,1.43,567000
2025-12-19,5276,"600,001-800,000",1,1.55,613000
2025-12-19,5276,"800,001-1,000,000",0,0.0,0
2025-12-19,5276,"more than 1,000,001",4,85.29,33693000
2025-12-19,5276,total,1025,100.0,39500000
2025-12-19,5276,差異數調整（說明4）,0,0.0,0
2025-12-26,5276,"1,000-5,000",648,3.17,1252742
2025-12-26,5276,1-999,208,0.03,15013
2025-12-26,5276,"10,001-15,000",29,0.94,374000
2025-12-26,5276,"100,001-200,000",1,0.45,180000
2025-12-26,5276,"15,001-20,000",11,0.53,212000
2025-12-26,5276,"20,001-30,000",15,0.95,377000
2025-12-26,5276,"200,001-400,000",3,1.93,763000
2025-12-26,5276,"30,001-40,000",7,0.62,248344
2025-12-26,5276,"40,001-50,000",4,0.44,176000
2025-12-26,5276,"400,001-600,000",1,1.03,410000
2025-12-26,5276,"5,001-10,000",78,1.55,614901
2025-12-26,5276,"50,001-100,000",8,1.44,571000
2025-12-26,5276,"600,001-800,000",1,1.55,613000
2025-12-26,5276,"800,001-1,000,000",0,0.0,0
2025-12-26,5276,"more than 1,000,001",4,85.29,33693000
2025-12-26,5276,total,1018,100.0,39500000
2025-12-26,5276,差異數調整（說明4）,0,0.0,0
2026-01-02,5276,"1,000-5,000",647,3.17,1252640
2026-01-02,5276,1-999,206,0.03,15115
2026-01-02,5276,"10,001-15,000",29,0.94,374000
2026-01-02,5276,"100,001-200,000",1,0.45,180000
2026-01-02,5276,"15,001-20,000",11,0.53,212000
2026-01-02,5276,"20,001-30,000",15,0.94,374000
2026-01-02,5276,"200,001-400,000",3,1.95,771000
2026-01-02,5276,"30,001-40,000",7,0.62,247344
2026-01-02,5276,"40,001-50,000",4,0.44,176000
2026-01-02,5276,"400,001-600,000",1,1.04,414000
2026-01-02,5276,"5,001-10,000",77,1.52,603901
2026-01-02,5276,"50,001-100,000",8,1.45,574000
2026-01-02,5276,"600,001-800,000",1,1.55,613000
2026-01-02,5276,"800,001-1,000,000",0,0.0,0
2026-01-02,5276,"more than 1,000,001",4,85.29,33693000
2026-01-02,5276,total,1014,100.0,39500000
2026-01-02,5276,差異數調整（說明4）,0,0.0,0
2026-01-09,5276,"1,000-5,000",645,3.17,1255640
2026-01-09,5276,1-999,206,0.03,15115
2026-01-09,5276,"10,001-15,000",28,0.91,362000
2026-01-09,5276,"100,001-200,000",1,0.45,181000
2026-01-09,5276,"15,001-20,000",12,0.57,228000
2026-01-09,5276,"20,001-30,000",15,0.94,374000
2026-01-09,5276,"200,001-400,000",3,1.95,771000
2026-01-09,5276,"30,001-40,000",7,0.62,247344
2026-01-09,5276,"40,001-50,000",4,0.44,176000
2026-01-09,5276,"400,001-600,000",1,1.05,418000
2026-01-09,5276,"5,001-10,000",75,1.49,589901
2026-01-09,5276,"50,001-100,000",8,1.45,576000
2026-01-09,5276,"600,001-800,000",1,1.55,613000
2026-01-09,5276,"800,001-1,000,000",0,0.0,0
2026-01-09,5276,"more than 1,000,001",4,85.29,33693000
2026-01-09,5276,total,1010,100.0,39500000
2026-01-09,5276,差異數調整（說明4）,0,0.0,0
2026-01-16,5276,"1,000-5,000",641,3.15,1247767
2026-01-16,5276,1-999,206,0.03,14988
2026-01-16,5276,"10,001-15,000",28,0.92,363901
2026-01-16,5276,"100,001-200,000",1,0.45,181000
2026-01-16,5276,"15,001-20,000",12,0.58,230000
2026-01-16,5276,"20,001-30,000",14,0.88,349000
2026-01-16,5276,"200,001-400,000",3,2.01,795000
2026-01-16,5276,"30,001-40,000",7,0.62,247344
2026-01-16,5276,"40,001-50,000",4,0.44,176000
2026-01-16,5276,"400,001-600,000",1,1.09,431000
2026-01-16,5276,"5,001-10,000",74,1.47,584000
2026-01-16,5276,"50,001-100,000",8,1.45,574000
2026-01-16,5276,"600,001-800,000",1,1.55,613000
2026-01-16,5276,"800,001-1,000,000",0,0.0,0
2026-01-16,5276,"more than 1,000,001",4,85.29,33693000
2026-01-16,5276,total,1004,100.0,39500000
2026-01-16,5276,差異數調整（說明4）,0,0.0,0
2026-01-23,5276,"1,000-5,000",642,3.19,1262767
2026-01-23,5276,1-999,203,0.03,14988
2026-01-23,5276,"10,001-15,000",28,0.92,363901
2026-01-23,5276,"100,001-200,000",1,0.44,174000
2026-01-23,5276,"15,001-20,000",11,0.53,212000
2026-01-23,5276,"20,001-30,000",15,0.93,370000
2026-01-23,5276,"200,001-400,000",3,2.01,797000
2026-01-23,5276,"30,001-40,000",7,0.63,249344
2026-01-23,5276,"40,001-50,000",4,0.44,176000
2026-01-23,5276,"400,001-600,000",1,1.1,438000
2026-01-23,5276,"5,001-10,000",71,1.42,562000
2026-01-23,5276,"50,001-100,000",8,1.45,574000
2026-01-23,5276,"600,001-800,000",1,1.55,613000
2026-01-23,5276,"800,001-1,000,000",0,0.0,0
2026-01-23,5276,"more than 1,000,001",4,85.29,33693000
2026-01-23,5276,total,999,100.0,39500000
2026-01-23,5276,差異數調整（說明4）,0,0.0,0
2026-01-30,5276,"1,000-5,000",652,3.22,1275794
2026-01-30,5276,1-999,207,0.03,15363
2026-01-30,5276,"10,001-15,000",28,0.91,362901
