date,open,high,low,close,volume
2024-05-13,20.25,20.45,19.25,19.7,951611.0
2024-05-14,19.95,19.95,19.5,19.55,402251.0
2024-05-15,19.75,21.0,19.5,20.9,1411382.0
2024-05-16,21.55,21.6,20.65,20.85,1679579.0
2024-05-17,20.75,21.25,20.25,21.25,1182626.0
2024-05-20,22.0,22.75,21.7,22.05,2813984.0
2024-05-21,22.15,22.15,20.55,21.3,1392027.0
2024-05-22,21.3,21.8,20.8,21.7,999823.0
2024-05-23,21.7,21.7,20.35,20.35,1585841.0
2024-05-24,20.3,20.65,19.8,20.25,619457.0
2024-05-27,20.6,20.6,19.9,20.05,774215.0
2024-05-28,20.05,21.75,19.9,21.15,1515124.0
2024-05-29,21.5,23.25,21.0,23.25,7454125.0
2024-05-30,23.3,25.5,23.0,23.0,10418947.0
2024-05-31,23.45,24.35,22.2,22.65,5560491.0
2024-06-03,23.4,23.4,22.3,22.65,1614761.0
2024-06-04,22.75,22.75,21.5,21.55,1414405.0
2024-06-05,21.7,22.1,20.9,20.9,1085489.0
2024-06-06,20.9,21.4,20.6,21.1,947214.0
2024-06-07,21.25,23.2,21.1,22.5,4783546.0
2024-06-11,22.5,22.75,21.2,21.2,2178913.0
2024-06-12,21.2,21.3,20.75,21.15,694493.0
2024-06-13,21.45,21.45,20.95,21.0,501755.0
2024-06-14,21.05,21.95,21.05,21.25,783316.0
2024-06-17,21.5,21.5,20.8,20.95,690262.0
2024-06-18,21.2,21.2,20.75,20.8,533052.0
2024-06-19,20.95,21.0,20.15,20.15,897235.0
2024-06-20,20.15,20.4,20.15,20.3,398212.0
2024-06-21,20.65,21.3,20.35,20.65,825432.0
2024-06-24,21.0,21.05,20.3,20.3,314540.0
2024-06-25,20.5,20.5,19.5,20.15,565013.0
2024-06-26,20.1,20.45,20.0,20.0,318374.0
2024-06-27,20.1,20.1,19.65,19.65,583972.0
2024-06-28,19.8,20.3,19.6,19.85,340881.0
2024-07-01,19.8,20.25,19.75,20.0,270918.0
2024-07-02,20.0,20.2,19.8,19.85,290899.0
2024-07-03,19.85,20.85,19.85,20.35,620888.0
2024-07-04,20.55,22.35,20.5,22.35,4719631.0
2024-07-05,23.25,24.5,22.55,24.35,9625756.0
2024-07-08,25.3,26.75,25.2,26.75,8034016.0
2024-07-09,27.5,28.6,24.1,24.1,7276634.0
2024-07-10,23.3,23.95,22.25,23.25,4162677.0
2024-07-11,23.35,25.4,22.85,24.95,6160063.0
2024-07-12,24.95,24.95,23.65,23.65,2171748.0
2024-07-15,23.9,24.35,22.8,22.8,1963359.0
2024-07-16,23.05,23.9,23.0,23.2,872113.0
2024-07-17,23.35,23.45,22.7,22.85,969716.0
2024-07-18,22.7,24.5,22.15,24.15,2644460.0
2024-07-19,24.4,24.75,22.7,22.8,1956616.0
2024-07-22,22.85,23.15,21.6,22.05,1188012.0
2024-07-23,22.5,23.0,22.1,22.3,568622.0
2024-07-26,21.9,22.85,21.5,22.2,467947.0
2024-07-29,22.3,23.05,22.1,22.15,1083727.0
2024-07-30,21.9,21.95,20.8,21.8,1156405.0
2024-07-31,21.6,22.1,21.6,21.75,420989.0
2024-08-01,22.1,23.9,22.0,23.9,2501067.0
2024-08-02,23.5,23.85,22.35,22.35,2255642.0
2024-08-05,20.9,20.95,20.15,20.15,1180230.0
2024-08-06,20.15,20.4,18.15,18.7,1818110.0
